id,text,anger,disgust,fear,joy,sadness
afr_train_track_a_00564,The Freedom Front has the identity of a People's Party - it was born out of crisis situations - out of the emergency moments of a people.,0,0,0,1,0
afr_train_track_a_00565,For many countries we are struggling against great superpowers for whom we still favor their own but not at the expense of our own.,0,0,0,0,1
afr_train_track_a_00566,"You do not have a computer center, and this may be a good opportunity to start one.",0,0,0,1,0
afr_train_track_a_00567,These and many other initiatives are part of a comprehensive passenger transport strategy that combines road and rail.,0,0,0,1,0
afr_train_track_a_00568,Unemployment creates major socioeconomic problems and poverty in the Calitzdorp area.,0,0,1,0,1
afr_train_track_a_00569,Afrikaans as an official language is 75 years old.,0,0,0,0,0
afr_train_track_a_00570,"She should have been sitting comfortably in her parents' home tonight, sharing time with her parents and sisters.",0,0,0,1,0
afr_train_track_a_00571,We are happy to express our sincere sympathy to their loved ones.,0,0,0,1,0
afr_train_track_a_00572,"It's up to us, and there's no price to be paid!",0,0,0,0,0
afr_train_track_a_00573,The first harvest is expected to be delivered in 2007.,0,0,0,1,0
afr_train_track_a_00574,You all know about the two road accidents that have claimed the lives of farm workers in the past two weeks.,0,0,0,0,1
afr_train_track_a_00575,"Interrogate but the parties who promise so empty, there are bitterly few answers.",1,0,0,0,0
afr_train_track_a_00576,The majority rule and are free to apply the constitutional applications as they see fit.,0,0,0,0,0
afr_train_track_a_00577,"This year, for the 30th time, we walked off the field as the champion team at the PANNAR Rugby Week for Agricultural Colleges.",0,0,0,1,0
afr_train_track_a_00578,"We can do all these things, and we'll be perfectly correct.",0,0,0,1,0
afr_train_track_a_00579,"With already more than 43 million people, it is expected to double in thirty years.",0,0,0,0,0
afr_train_track_a_00580,This program of ours contains practically feasible processes that will truly improve the quality of life of farm workers.,0,0,0,1,0
afr_train_track_a_00581,Among the manuscripts is Abraham Phillips' notebook containing the story of The Messiah Band.,0,0,0,0,0
afr_train_track_a_00582,I was at Lutzville again yesterday on one of those projects.,0,0,0,0,0
afr_train_track_a_00583,New technology and research are the weapons with which we can meet this challenge.,0,0,0,1,0
afr_train_track_a_00584,New concepts related to literature are recorded in it: Transitional Netherlands.,0,0,0,0,0
afr_train_track_a_00585,"But also when I greet a farmer, I feel the uncertainty.",0,0,1,0,1
afr_train_track_a_00586,"Obviously, this development will take place on a joint basis in order to develop the potential of citizens of the host countries.",0,0,0,1,0
afr_train_track_a_00587,It will also ensure more general participation.,0,0,0,1,0
afr_train_track_a_00588,I would like to appeal to our industry to maintain this province's name as a value-for-money destination.,0,0,0,1,0
afr_train_track_a_00589,We know that this happened in 1948.,0,0,0,0,0
afr_train_track_a_00590,The number of people in employment has increased by about half a million a year over the past three years.,0,0,0,1,0
afr_train_track_a_00591,"Thus, the people at the top of the mountain could obtain water from wells beneath the mountain, which they had to drive to themselves.",0,0,0,0,0
afr_train_track_a_00592,Democratic South Africa is indeed privileged.,0,0,0,1,0
afr_train_track_a_00593,Conservatism has a great role to play in the new South Africa.,0,0,0,0,0
afr_train_track_a_00594,"In 2005, the Academy had room for 210 pupils and provided accommodation for 60 boarders.",0,0,0,0,0
afr_train_track_a_00595,"These lands are today inhabited by large quantities of alfalfa, vineyards, olives, and a variety of fruits.",0,0,0,0,0
afr_train_track_a_00596,"For this paper, Koch had to translate a passage from Martjie into Polish, to explain it to his audience.",0,0,0,0,0
afr_train_track_a_00597,"We budget within a three-year or medium-term framework, and annually in October we give a budget proposal to parliament.",0,0,0,0,0
afr_train_track_a_00598,"Nevertheless, this Government Building-on-the-Square has served for twenty years.",0,0,0,0,0
afr_train_track_a_00599,Please do not let a very promising project be shipwrecked by grouping and suspicion.,1,0,1,0,0
afr_train_track_a_00600,It is the task of all of us to make sure that the deep wounds of apartheid heal.,0,0,0,1,1
afr_train_track_a_00601,Food is becoming so expensive that even basic foods are far out of reach for much of the population.,0,0,0,0,1
afr_train_track_a_00602,"However, I am confident that the current set of interventions will steer the bank in the desired direction.",0,0,0,1,0
afr_train_track_a_00603,"We hope that all political parties, as they finalize their electoral lists, will contribute to this noble cause!",0,0,0,1,0
afr_train_track_a_00604,I am concerned about the effect of bringing seasonal workers to farms on various sites in the Western Cape.,0,0,1,0,0
afr_train_track_a_00605,"Yet, their reach in our society is far below expectations.",0,0,0,0,1
afr_train_track_a_00606,This should be an incentive for you so that more of you equip yourselves in this way.,0,0,0,1,0
afr_train_track_a_00607,It is one of which we are proud.,0,0,0,1,0
afr_train_track_a_00608,"On the tax side, we are only granting R4 billion in relief to personal tax payers this year.",0,0,0,0,1
afr_train_track_a_00609,This gave rise to certain reports in the Cabinet.,0,0,0,0,0
afr_train_track_a_00610,"According to him, in addition to commercial and emerging farmers, there is a third group of farmers, namely ""declining commercial farmers""!",0,0,0,0,0
afr_train_track_a_00611,One of the modules that sparked lively discussion was that of community participation.,0,0,0,0,0
afr_train_track_a_00612,"When he arrived in Cape Town, no one asked for a passport.",0,0,0,0,0
afr_train_track_a_00613,But tonight we're here because it's Worcester's agricultural show.,0,0,0,1,0
afr_train_track_a_00614,The SO must therefore be financially viable to mobilise resources in national and international capital markets.,0,0,0,0,0
afr_train_track_a_00615,"It tells all of us that we are indeed facing a period of challenges, but these challenges are overcome.",0,0,1,1,0
afr_train_track_a_00616,De Wet was never near Utrecht in the war.,0,0,0,0,0
afr_train_track_a_00617,Our success in this area will be measured by the increase in the number of small-scale farmers becoming economically viable.,0,0,0,0,0
afr_train_track_a_00618,I would like to congratulate each of you today and at the same time wish you strength in the weighty task ahead.,0,0,0,0,0
afr_train_track_a_00619,Two business entities were created.,0,0,0,1,0
afr_train_track_a_00620,"For me, the textual similarities are also spectacular and the position of the works in national literature in the USA and Poland is comparable.",0,0,0,1,0
afr_train_track_a_00621,The Western Cape cabinet held a cabinet meeting in the countryside for the first time this week.,0,0,0,0,0
afr_train_track_a_00622,"In November of this year, we celebrate the 150th anniversary of the arrival of the Indians in South Africa.",0,0,0,1,0
afr_train_track_a_00623,That's when I decided to sell.,0,0,0,0,0
afr_train_track_a_00624,The agricultural sector is one of the primary guardians of our natural resources and biodiversity.,0,0,0,1,0
afr_train_track_a_00625,"Cillié's winery in Drakenstein, Cape Province.",0,0,0,0,0
afr_train_track_a_00626,"Third, we need to escape from crazy thinking - we need to think differently and be willing to make education more relevant.",0,0,0,0,1
afr_train_track_a_00627,"The rainbow nation theory, the hope of building a new integrated nation on the spot, already exists.",0,0,0,1,0
afr_train_track_a_00628,Equipment for the freeze-drying of serum and isolates is housed in the same room.,0,0,0,0,0
afr_train_track_a_00629,"The collection contains quite a few clippings, as well as a rare yellowed copy of a Kruger Mourning Leaf.",0,0,0,1,0
afr_train_track_a_00630,"Values-wise, policy-wise, the differences between us and the IVP and the same goes for the Democratic Party are not that big.",0,0,0,0,0
afr_train_track_a_00631,I hope that this will answer any questions you may have.,0,0,0,0,0
afr_train_track_a_00632,"In our 2010 programme, we want to improve the ability of children to read, write and count in the primary years.",0,0,0,1,0
afr_train_track_a_00633,So this year we will complete the licensing and commissioning of Infraco.,0,0,0,1,0
afr_train_track_a_00634,"After all, I appointed her to her current position eight years ago.",0,0,0,0,0
afr_train_track_a_00635,The world trend is to withdraw from Africa instead.,0,0,1,0,1
afr_train_track_a_00636,We want to show you what support you can expect from the Department through our various programs within the Department.,0,0,0,0,0
afr_train_track_a_00637,The Klein Karoo National Arts Festival - a celebration of Afrikaans - surpassed the Grahamstad Festival this year as the largest cultural festival in South Africa.,0,0,0,1,0
afr_train_track_a_00638,"If that happens, we will keep them inside as long as possible.",0,0,1,0,0
afr_train_track_a_00639,I'd like to name a few.,0,0,0,1,0
afr_train_track_a_00640,"The poorest are incredibly patient and appreciative, but we must not take this for granted.",0,0,0,0,1
afr_train_track_a_00641,We remain attached to our past and feel bound by a vow our forefathers made in days of great tribulation.,0,0,0,1,1
afr_train_track_a_00642,Perhaps we should allow Hettie Cillié to tell it in her own words.,0,0,0,0,0
afr_train_track_a_00643,The Provincial Government has been involved in Khoisan affairs for some time.,0,0,0,0,0
afr_train_track_a_00644,We need each other.,0,0,0,1,0
afr_train_track_a_00645,"The South African public can look forward to an even further reduction in broadband, mobile, landline and public telephone rates.",0,0,0,1,0
afr_train_track_a_00646,I am also not afraid to say it in public.,0,0,0,0,0
afr_train_track_a_00647,"Last week, the Prime Minister met with the municipal administrators and mayors of the Western Cape.",0,0,0,0,0
afr_train_track_a_00648,"When such a dark, threatening storm swept over the earth, the leaky doors and shutters had to be tightly closed.",0,0,1,0,0
afr_train_track_a_00649,"I visited the first, and Bergriviere with a focus on pollution, at the end of 2009.",0,0,0,0,0
afr_train_track_a_00650,There are many people in our communities without jobs who would be willing to serve with pride.,0,0,0,1,1
afr_train_track_a_00651,At Olyfkloof he is currently engaged in the establishment of six ha olive trees and one ha Colombar.,0,0,0,0,0
afr_train_track_a_00652,"Hiemstra calls the original German work ""the greatest success book of all time"".",0,0,0,1,0
afr_train_track_a_00653,The harsh reality is that we need each other and that none of us will survive on our own.,0,0,1,0,1
afr_train_track_a_00654,"The third one smiles and says, ""No, I've done better than both of you.",0,0,0,1,0
afr_train_track_a_00655,We are creating 52 Parol Councils across the country.,0,0,0,0,0
afr_train_track_a_00656,"Therefore, there is an in-ride refrigerator and in-ride freezer built into the extension for the short- and medium-term storage of samples.",0,0,0,0,0
afr_train_track_a_00657,"Millions of copies have been sold, and it has been translated into several languages.",0,0,0,1,0
afr_train_track_a_00658,"But today, not only Afrikaans is spoken there.",0,0,0,0,0
afr_train_track_a_00659,We will also continue our preparations for the establishment of a national health insurance system.,0,0,0,1,0
afr_train_track_a_00660,"The plant will produce about 95,000 tons of high-protein feed (dried distilled grain with solutions).",0,0,0,1,0
afr_train_track_a_00661,"B. van Rensburg has recitals, readings and poetry plates from M.P.O.",0,0,0,0,0
afr_train_track_a_00662,"In it, the Afrikaans language as the new African language is brought strongly to the attention of German readers.",0,0,0,1,0
afr_train_track_a_00663,We will take the necessary steps to implement the programme of action that will result from this post-review process.,0,0,0,0,0
afr_train_track_a_00664,"Ettie Williams was on vacation, but she mailed the promised manuscripts of Identikit, Piano and Choir.",0,0,0,1,0
afr_train_track_a_00665,In 2005 a company was founded that trades as Hoogland Farming.,0,0,0,0,0
afr_train_track_a_00666,Postma was immediately informed if she could go along.,0,0,0,0,0
afr_train_track_a_00667,Several farms boasting winemakers and cheese makers trained in Burgundy who already have champion wines and cheeses on the market.,0,0,0,1,0
afr_train_track_a_00668,"I think land reform and social issues have taken the focus away from agriculture lately, and I want to correct that.",1,0,0,0,1
afr_train_track_a_00669,So NALN sent invitations to Bloemfontein colleges to visit the Museum on the writer's birthday.,0,0,0,0,0
afr_train_track_a_00670,"For the past four years, André has been engaged in large-scale olive cultivation.",0,0,0,0,0
afr_train_track_a_00671,"Of course, I cannot, within the time allotted, go into all the seals.",0,0,0,0,0
afr_train_track_a_00672,Several educators from the larger Bloemfontein also attended the proceedings.,0,0,0,1,0
afr_train_track_a_00673,"The total cost for this entire project would be about £35,000.",0,0,0,0,0
afr_train_track_a_00674,Farm worker issues are one of the main priorities of the Department of Agriculture in the Western Cape.,0,0,0,1,0
afr_train_track_a_00675,It also implies a rapid decline in government debt levels when conditions return to a favourable trend.,0,0,0,1,0
afr_train_track_a_00676,We set the agenda.,0,0,0,0,0
afr_train_track_a_00677,"Without these actions, meat is not accepted in countries to which it is exported.",0,0,0,0,0
afr_train_track_a_00678,This is the new policy direction of Correctional Services.,0,0,0,0,0
afr_train_track_a_00679,It was the tremendous Transvaal thunderstorms.,0,0,1,0,1
afr_train_track_a_00680,"The name of her grandparents' farm, just across from Calvinia, was Coconut Tree - it sings like the mountain stream from which the orchard was watered.",0,0,0,1,0
afr_train_track_a_00681,Malherbe's great-grandfather was probably a brother of the Tourians' grandfather.,0,0,0,0,0
afr_train_track_a_00682,Responsible partnerships between commercial and emerging farmers can address many of the current problems.,0,0,0,1,0
afr_train_track_a_00683,"These include local infrastructure and tertiary projects and literacy projects, home-based care, school maintenance and early childhood development initiatives.",0,0,0,0,0
afr_train_track_a_00684,"In any case, it is high time that the powers rest with the province.",0,0,0,0,0
afr_train_track_a_00685,But have one single Christmas Day!,0,0,0,1,0
afr_train_track_a_00686,The VF has plans and you've been listening to them for a long time tonight.,0,0,0,0,0
afr_train_track_a_00687,"All programmes will be presented at the farm, Elsenburg, headquarters of the Western Cape Department of Agriculture outside Stellenbosch.",0,0,0,0,0
afr_train_track_a_00688,"Knowledge of safety measures in and near water with regard to tidal currents, wind direction and local conditions.",0,0,1,0,0
afr_train_track_a_00689,"After the fire, only the skeleton of the old building remained, and it served as the framework of the new one.",0,0,0,1,1
afr_train_track_a_00690,"Throughout our country's history, this university has played a very important role in the development of South Africa.",0,0,0,1,0
afr_train_track_a_00691,At The Farmer's Wife (the title after June 1920) he met the writer M.E.R.,0,0,0,0,0
afr_train_track_a_00692,Education has always been close to my heart.,0,0,0,1,0
afr_train_track_a_00693,"From Pretoria, Prof. Piet Roodt took notes and handwritten poems by well-known writers on behalf of Prof. A.P.B.",0,0,0,0,0
afr_train_track_a_00694,The remaining parts of the MBA consist of controlled zones where fishing may be permitted.,0,0,0,0,0
afr_train_track_a_00695,We regret that the NP did not want to participate in this after its failures at Kempton Park.,0,0,0,0,1
afr_train_track_a_00696,"In any case, most of the interventions are things that the Government is already doing, although they are not sufficiently integrated.",0,0,0,1,1
afr_train_track_a_00697,This is a first for South Africa.,0,0,0,1,0
afr_train_track_a_00698,We are proud not only of your accomplishments but also of the courageous way you bear and accept your trials.,0,0,0,1,0
afr_train_track_a_00699,"To ensure reliable power supply, we have established an Inter-Ministerial Committee on Energy, to develop a 20-year integrated resource plan.",0,0,0,1,0
afr_train_track_a_00700,We reaffirm our deep gratitude to the international community for their unwavering support of our struggle.,0,0,0,1,0
afr_train_track_a_00701,Let us join hands and take up the many challenges of fighting crime in an organized way.,0,0,0,1,0
afr_train_track_a_00702,We will monitor the situation with other stakeholders.,0,0,0,0,0
afr_train_track_a_00703,"And even if they say not to trust princes (and princesses and mermaids), we know better.",0,0,0,1,0
afr_train_track_a_00704,We are very happy to be able to share this special evening with you.,0,0,0,1,0
afr_train_track_a_00705,"In the baptismal register, his date of birth is given as August 13.",0,0,0,0,0
afr_train_track_a_00706,Our country has too long contained and represented what is ugly and repulsive in human society...,1,0,0,0,1
afr_train_track_a_00707,It was he who put the ball in play with talks about the possible release of political prisoners.,0,0,0,1,0
afr_train_track_a_00708,It is their political leaders who have taken the unprecedented step of participating in the negotiated transfer of political power.,0,0,0,0,0
afr_train_track_a_00709,"In the meantime, in the garden of the Worker, the shadow of the sundial has shifted.",0,0,0,0,0
afr_train_track_a_00710,"We need to examine our attitudes, our values, and our morals.",0,0,1,0,1
afr_train_track_a_00711,"We want to finish this work, which has already begun, this year.",0,0,0,0,0
afr_train_track_a_00712,It is almost as if history repeats itself on a daily basis.,0,0,0,0,0
afr_train_track_a_00713,This was also confirmed by the SAVBK (Owl Business Chamber) who informed their producers.,0,0,0,0,0
afr_train_track_a_00714,There are many matters where we can work together.,0,0,0,1,0
afr_train_track_a_00715,You know that moving forward in life requires hard work and dedication.,0,0,1,0,0
afr_train_track_a_00716,"Educational institutions such as the Free State University, Bloemfontein Vista, and Welkom Vista sent delegates.",0,0,0,0,0
afr_train_track_a_00717,I hope that this annual meeting will also be a success for you.,0,0,0,1,0
afr_train_track_a_00718,"""No, I don't know, Uncle"", replied the Cat, as he looked at her.",0,0,0,0,0
afr_train_track_a_00719,These immediate measures will be guided by the principle of a countercyclical fiscal policy.,0,0,0,0,0
afr_train_track_a_00720,That is why I would also like to thank you for the wonderful initiative you have taken here.,0,0,0,1,0
afr_train_track_a_00721,It's time for the feast to begin.,0,0,0,1,0
afr_train_track_a_00722,This event has already made its mark on the South African Agricultural Calendar.,0,0,0,0,0
afr_train_track_a_00723,These three points have now been extended to include elements such as business development as well as rural development.,0,0,0,1,0
afr_train_track_a_00724,"Already this year, 58 kidney transplants have been performed at Groote Schuur Hospital, compared with only 51 for the entire year last year.",0,0,0,1,0
afr_train_track_a_00725,In vain she still sits there waiting.,0,0,0,0,0
afr_train_track_a_00726,I have heard sad stories of farmers who are forced to sell implements in order to buy animal feed.,0,0,0,0,1
afr_train_track_a_00727,"We have built a system of healthy intergovernmental relations between all spheres, and improved integration within and between them.",0,0,0,1,0
afr_train_track_a_00728,We were impressed by the enthusiasm of the youths for this occasion.,0,0,0,1,0
afr_train_track_a_00729,We will also continue to pay special attention to the challenge of anti-competitive behaviour by some of our corporations.,0,0,0,1,0
afr_train_track_a_00730,Able members will be familiar with most of the data on issues relating to social services.,0,0,0,0,0
afr_train_track_a_00731,It's nice to be here.,0,0,0,1,0
afr_train_track_a_00732,"But before I do, let me say something about xenophobia and water.",0,0,0,0,0
afr_train_track_a_00733,"And here, on Dark Corner, on February 17, 1885, I saw the first light of life.",0,0,0,1,0
afr_train_track_a_00734,"Many occupations in agriculture are sciences, and they go beyond just working on the farm.",0,0,0,0,0
afr_train_track_a_00735,"The PKMG is an implementation agency that, in consultation with the office of the Subprogramme: Farm Worker Development, exploits the social expression of the farm worker community.",0,0,0,0,0
afr_train_track_a_00736,It is time for the West Coast to get its rightful prominence in Western Cape tourism brochures.,0,0,0,0,0
afr_train_track_a_00737,Money has already been allocated to Sentech to become a cordless Internet wholesaler and to finance its digitization.,0,0,0,0,0
afr_train_track_a_00738,The need for the effective protection of minorities has nothing to do with apartheid or racism.,1,0,0,0,0
afr_train_track_a_00739,"Now you'll tell me, but Prime Minister you don't know what's going on here and how hard we're getting.",1,0,0,0,0
afr_train_track_a_00740,This can be done every working day at the municipal offices until the time when the voter list is closed.,0,0,0,0,0
afr_train_track_a_00741,"In the nine years of school management that are now behind us, it must be emphasized that quite a few successes have been achieved.",0,0,0,1,0
afr_train_track_a_00742,Every person and every community should feel at home and included in the new South Africa that we are building together.,0,0,0,1,0
afr_train_track_a_00743,You want to be involved in a meaningful way and help guide this process - otherwise you wouldn't be here.,0,0,0,0,0
afr_train_track_a_00744,"In 2006-07, the Board of Directors launched a five-year investment plan of R64.5 billion.",0,0,0,0,0
afr_train_track_a_00745,"In the context of our vision to become a Home for All, this is a particularly appropriate gesture.",0,0,0,1,0
afr_train_track_a_00746,So many writers to whom we send the writers' cards with requests for biographical and other information respond positively to our requests.,0,0,0,1,0
afr_train_track_a_00747,"When our elders can no longer go on, the young people will have to go on building our new nation.",0,0,0,1,1
afr_train_track_a_00748,"In the field of transportation, we will maintain and expand our road network.",0,0,0,1,0
afr_train_track_a_00749,We are glad that our rescue teams were able to go to their aid.,0,0,0,1,0
afr_train_track_a_00750,Media comments on this ranged from surprise to shock but also great praise.,0,0,0,1,0
afr_train_track_a_00751,The truth is that the song was originally sung.,0,0,0,0,0
afr_train_track_a_00752,Both of them were appointed as members of the first Advisory Committee (later Governing Council) of NALN.,0,0,0,1,0
afr_train_track_a_00753,We had to start with the children for whom Langenhoven wanted to learn to read seventy years ago.,0,0,0,0,0
afr_train_track_a_00754,The changing circumstances in the demand for agricultural products mean that the price of products will be under pressure indefinitely.,0,0,1,0,0
afr_train_track_a_00755,These initiatives will be undertaken in order to enhance the deep relationships we enjoy within the Southern African Customs Union.,0,0,0,1,0
afr_train_track_a_00756,"As usual, Danie Botha of Tafelberg Publishers received us very generously and donated interesting manuscripts, among other things.",0,0,0,1,0
afr_train_track_a_00757,"However, NALN possesses original typefaces and typeface copies of Sita's beautiful letters to her granddaughter Karin.",0,0,0,1,0
afr_train_track_a_00758,The property will obtain its water from the new Osplaas Dam supplement scheme which will be completed by June 2007.,0,0,0,1,0
afr_train_track_a_00759,The Freemasons know how to celebrate.,0,0,0,1,0
afr_train_track_a_00760,"The focus is on work and service delivery, not on image polishing.",0,0,0,1,0
afr_train_track_a_00761,Pilot programs aimed at full alignment have already been implemented in 13 districts and metros.,0,0,0,1,0
afr_train_track_a_00762,I say unambiguously that the farmworker community is the stepchild of the new South Africa.,0,0,0,0,1
afr_train_track_a_00763,But the Wessex people are struggling to make ends meet.,0,0,0,0,1
afr_train_track_a_00764,Both young men left their mark on South African history.,0,0,0,0,0
afr_train_track_a_00765,This means that it will take slightly longer to reach a higher trajectory.,0,0,0,0,1
afr_train_track_a_00766,Let us accept the challenge of taking the lead in the Western Cape.,0,0,0,1,0
afr_train_track_a_00767,"However, we know that these and other measures cannot completely mitigate the effects of the recession.",0,0,1,0,1
afr_train_track_a_00768,"During my visit, I also made an on-site inspection of the allegedly demolished houses.",0,0,0,0,0
afr_train_track_a_00769,"This year, 7- and 8-year-olds were admitted.",0,0,0,1,0
afr_train_track_a_00770,"Prof. Combrink was the first chairman of the Western Cape Language Committee, which was established on 14 April last year.",0,0,0,0,0
afr_train_track_a_00771,"Think of infrastructure development, agriculture-related industries, and general business and tourism.",0,0,0,0,0
afr_train_track_a_00772,"This should happen by making you economically self-sufficient through projects like this, of which you are a part.",0,0,0,1,0
afr_train_track_a_00773,Our economy remains largely dependent on mining and agriculture for exports.,0,0,0,0,0
afr_train_track_a_00774,The village of Stilbaai and its people depend on access to the sea and the tidal river.,0,0,0,0,0
afr_train_track_a_00775,The approach is one of joint action rather than mutual reproach.,0,0,0,1,0
afr_train_track_a_00776,"However, we should not underestimate the challenges we face.",0,0,1,0,0
afr_train_track_a_00777,We will pay attention to the urgent implementation of these plans in order to increase the quality of life of working people in particular.,0,0,1,0,0
afr_train_track_a_00778,A closer link must be drawn between the world of formal education and the world of work.,0,0,0,0,0
afr_train_track_a_00779,We therefore plan to improve the training of 16 to 25-year-olds in further education and training facilities.,0,0,0,1,0
afr_train_track_a_00780,"Christian teaching, which was forbidden in the state schools during official school hours, would form the foundation and cornerstone of the Memorial School.",0,0,0,0,0
afr_train_track_a_00781,We can no longer allow our people to suffer.,1,1,0,0,1
afr_train_track_a_00782,The farm lay empty for a long time after a pig farm there came to an end.,0,0,0,0,1
afr_train_track_a_00783,"In this regard, we give credit to Onkgopotse Tiro's cousin, Pat Tlhagwana.",0,0,0,0,0
afr_train_track_a_00784,There are also other buildings and facilities being transferred to the Oaks Village Corporation.,0,0,0,0,0
afr_train_track_a_00785,This will be achieved by improving planning as well as performance monitoring and evaluation.,0,0,0,1,0
afr_train_track_a_00786,We have now achieved that.,0,0,0,1,0
afr_train_track_a_00787,The Department of Civil Service and Administration will establish a monitoring system to monitor the implementation of this decision.,0,0,0,0,0
afr_train_track_a_00788,"Payment of allowances to 74,000 children who qualify for the childcare allowance has begun.",0,0,0,1,0
afr_train_track_a_00789,So don't drive to town with dead foxes behind your trunk's bars.,0,1,1,0,0
afr_train_track_a_00790,Joint efforts and consultation are at the heart of our response to this emergency.,0,0,0,1,0
afr_train_track_a_00791,"It does not include purchases and transactions, the capital value of new leases, and the improvements to existing buildings.",0,0,0,0,0
afr_train_track_a_00792,"In my search for the answer to that question, I came across an interesting dossier.",0,0,0,0,0
afr_train_track_a_00793,The prevention of war or slaughter in April 1994 is to our credit.,0,0,0,1,0
afr_train_track_a_00794,"Of course, the reverse is also true.",0,0,0,0,0
afr_train_track_a_00795,The revision of the Bilingual Dictionary by D. B.,0,0,0,0,0
afr_train_track_a_00796,I believe it is the duty of government to ensure that we remain at the forefront of research.,0,0,0,0,0
afr_train_track_a_00797,"For the National Press, however, his departure would have been an irreparable loss"", the report said.",0,0,0,0,1
afr_train_track_a_00798,And it was undoubtedly the happiest time of our lives.,0,0,0,1,0
afr_train_track_a_00799,"Perhaps less so here in the countryside, but for city dwellers it is the reality.",0,0,0,0,0
afr_train_track_a_00800,This can be used to determine the greatest need in terms of upgrading infrastructure and providing technical support.,0,0,0,0,0
afr_train_track_a_00801,"His wisdom was also evident in the Harare Declaration, which he wrote and tirelessly advocated.",0,0,0,1,0
afr_train_track_a_00802,Agricultural training occupies an important place in the service delivery chain to beneficiaries of the government's land reform programme.,0,0,0,1,0
afr_train_track_a_00803,So I feel that today's symposium is very timely.,0,0,0,1,0
afr_train_track_a_00804,This ban resulted in a loss of R700 million.,0,0,0,0,1
afr_train_track_a_00805,My grandfather's father was born there.,0,0,0,0,0
afr_train_track_a_00806,President Jacob Zuma called on all of us to make education a priority for all.,0,0,0,1,0
afr_train_track_a_00807,Our economy is based on our mineral resources.,0,0,0,0,0
afr_train_track_a_00808,Share with us how you feel.,0,0,0,0,1
afr_train_track_a_00809,More food can only be produced by hard and sustained effort.,0,0,1,0,0
afr_train_track_a_00810,"To this end, we are providing scholarships so that farm children can come to Elsenburg equipped to fill their place in agriculture.",0,0,0,1,0
afr_train_track_a_00811,One of the areas where we have problems is Xhosa-speaking Pasi nte who struggle to communicate in provincial hospitals and clinics.,0,0,0,0,1
afr_train_track_a_00812,"Indeed, from the vanity of the cultural wilderness of the past few decades, her ideals seemed like anachronisms.",0,0,0,0,1
afr_train_track_a_00813,"Pieter Pieterse has handwritten the full documentation on the back of the photo, making it even more valuable.",0,0,0,1,0
afr_train_track_a_00814,"After all, farmers are the first line of conservationists in the country.",0,0,0,0,0
afr_train_track_a_00815,This dossier is kept at NALN and contains all the letters and documents that Brümmer used to write the following article.,0,0,0,1,0
afr_train_track_a_00816,Maximum employment and the development of a fast-growing economy must be placed firmly in the focus of your reflection at this Congress.,0,0,1,0,0
afr_train_track_a_00817,Remember what I said earlier about the Open Opportunity Society.,0,0,0,0,0
afr_train_track_a_00818,"They will be supported by the technical teams of EDI Holdings, Eskom and the National Energy Efficiency Agency.",0,0,0,1,0
afr_train_track_a_00819,We must all stand together and work together in this regard.,0,0,1,1,0
afr_train_track_a_00820,Former political prisoners and veterans who are here with us were part of that process and can testify to it.,0,0,0,1,1
afr_train_track_a_00821,"In addition, each of our 27,000 schools will be assessed by officials from the Department of Basic Education.",0,0,0,0,0
afr_train_track_a_00822,This freedom can be clearly seen in the fact that we already have eleven official languages.,0,0,0,1,0
afr_train_track_a_00823,It is a fact that the Agricultural SEB charter has one purpose: to broaden the base of SEB.,0,0,0,1,0
afr_train_track_a_00824,The new Still Bay Marine Conservation Area is an important addition to the South African network of MBAs.,0,0,0,1,0
afr_train_track_a_00825,They must serve their time in prison.,1,0,0,0,0
afr_train_track_a_00826,"NALN has quite a few letters and documents in this category, spanning a period of about 1940 to 1984.",0,0,0,0,0
afr_train_track_a_00827,"NALN, like all museums, will increasingly be designated on sponsorships.",0,0,1,0,0
afr_train_track_a_00828,Many people who lost their jobs were the breadwinners of poor families.,0,0,1,0,1
afr_train_track_a_00829,It also means that many of you who have spent your lives here do not have to leave.,0,0,0,1,0
afr_train_track_a_00830,But we are here today to exchange ideas.,0,0,0,1,0
afr_train_track_a_00831,The article brought back wonderful memories of my Grandmother.,0,0,0,1,0
afr_train_track_a_00832,The unions are already being consulted.,0,0,0,0,0
afr_train_track_a_00833,"Since South Africa follows an open economic policy, our food prices are derived from international food prices.",0,0,0,0,0
afr_train_track_a_00834,"These farms in our province employ plus or minus 200,000 workers.",0,0,0,1,0
afr_train_track_a_00835,"During March 2000, the catchment area of the Gamka River experienced unusually high rainfall causing large-scale flooding and flood damage.",0,0,0,0,1
afr_train_track_a_00836,Bettie Marais literally sent us thousands of files with information on every book and author they had published to Bloemfontein.,0,0,0,1,0
afr_train_track_a_00837,The model allows us to scientifically investigate the profitability of an ethanol plant using corn or wheat as a raw material.,0,0,0,1,0
afr_train_track_a_00838,"While the price of wheat fell by 36 percent, the price of brown bread rose by 22 percent during the same period.",0,0,0,1,1
afr_train_track_a_00839,This includes economic views and cultural survival through the principle of self-determination for its intermediate capacity.,0,0,0,0,0
afr_train_track_a_00840,Analyses have shown that the water consumption of the Cape Metropolitan will soon exceed the supply from available water resources.,0,0,1,0,0
afr_train_track_a_00841,"But, if necessary, it is an ideal for which I am willing to die.",0,0,0,1,0
afr_train_track_a_00842,Call me that.,0,0,0,1,0
